date,open,high,low,close,volume,daily_return_pct,7d_ma,30d_ma,volatility_30d,cumulative_return_pct
2024-08-14,2999.1,3026.13,3002.47,3005.77,93969894,6.358277189605399,3069.55,3444.47,3.4423,36.63
2024-08-15,3090.87,3106.53,3077.81,3082.25,76578017,2.54443952797454,3059.4,3439.98,3.3858,40.1
2024-08-16,3386.94,3405.41,3383.99,3384.19,46741693,9.796090518290201,3074.31,3445.68,3.8365,53.83
2024-08-19,3300.58,3305.79,3260.16,3284.95,79842776,-2.9324594659283387,3090.71,3444.22,3.8246,49.32
2024-08-20,3525.4,3529.88,3464.39,3513.88,20123438,6.969055845598882,3148.2,3449.36,4.0275,59.72
2024-08-21,3429.12,3415.7,3389.16,3412.1,31120305,-2.8965132560019202,3215.6,3451.02,4.0677,55.1
2024-08-22,3350.49,3352.23,3337.03,3347.53,117018449,-1.8923829899475275,3290.1,3448.07,4.0645,52.16
2024-08-23,3748.89,3796.41,3735.19,3760.0,63218718,12.321622211003325,3397.84,3456.52,4.6362,70.91
2024-08-26,3633.62,3644.35,3628.05,3633.49,92460991,-3.3646276595744706,3476.59,3456.74,4.6458,65.16
2024-08-27,3907.47,3910.78,3882.45,3899.24,70486172,7.313904813278693,3550.17,3461.54,4.7906,77.24
2024-08-28,3916.84,3931.24,3898.63,3906.12,75469710,0.1764446404940445,3638.91,3466.65,4.7903,77.55
2024-08-29,3714.38,3752.71,3700.06,3733.02,34880569,-4.4315074805689525,3670.21,3466.36,4.8652,69.68
2024-08-30,3509.54,3516.0,3438.45,3509.37,87952406,-5.991127826799747,3684.11,3458.22,4.9904,59.52
2024-09-02,3527.42,3559.53,3522.87,3536.78,93220878,0.7810518697088265,3711.15,3447.5,4.9636,60.76
2024-09-03,3385.44,3394.32,3360.37,3372.79,92443990,-4.636703442114021,3655.83,3424.55,4.9187,53.31
2024-09-04,3327.95,3375.56,3327.24,3339.54,45562834,-0.9858307217466833,3613.84,3402.08,4.918,51.8
2024-09-05,3074.79,3072.12,3047.67,3069.69,102011095,-8.080454194290231,3495.33,3371.15,5.1089,39.53
2024-09-06,3120.09,3130.72,3097.47,3127.4,113696586,1.879994396828355,3384.08,3346.5,5.108,42.15
2024-09-09,2920.42,2966.99,2903.25,2924.62,40485597,-6.483980303127201,3268.6,3323.17,5.1161,32.94
2024-09-10,2939.05,2936.48,2912.85,2926.16,62498545,0.05265641348277672,3185.28,3306.12,5.0441,33.01
2024-09-11,2749.74,2762.53,2739.4,2756.89,73451658,-5.7847144380348325,3073.87,3288.12,5.0955,25.31
2024-09-12,2902.87,2924.67,2897.29,2914.67,97075387,5.723115539611667,3008.42,3278.27,5.2008,32.49
2024-09-13,2641.32,2657.08,2639.6,2652.75,62930624,-8.986266026685696,2910.31,3257.17,5.417,20.58
2024-09-16,2628.19,2642.3,2612.25,2628.07,70999883,-0.9303552916784419,2847.22,3240.08,5.3691,19.46
2024-09-17,2705.07,2703.61,2684.65,2701.24,90062339,2.78417241549882,2786.34,3225.01,5.3998,22.78
2024-09-18,2747.81,2752.87,2720.73,2752.57,76881066,1.9002384090269775,2761.76,3207.44,5.3542,25.12
2024-09-19,2614.94,2615.22,2603.21,2609.97,96914781,-5.180613027098325,2716.59,3188.76,5.3988,18.64
2024-09-20,2407.42,2435.96,2408.32,2418.03,68224167,-7.354107518477204,2668.19,3165.65,5.5377,9.91
2024-09-23,2517.99,2522.59,2466.89,2509.02,54850143,3.7629806081810324,2610.24,3151.27,5.5184,14.05
2024-09-24,2511.23,2513.05,2489.16,2503.3,43127147,-0.2279774573339277,2588.89,3140.51,5.4787,13.79
2024-09-25,2404.57,2405.75,2391.63,2392.95,68527714,-4.408181200814942,2555.3,3120.09,5.382,8.77
2024-09-26,2497.69,2493.45,2465.87,2486.84,65681108,3.9236089345786818,2524.67,3100.24,5.4157,13.04
2024-09-27,2429.53,2460.79,2414.51,2433.03,42567006,-2.1637901915684155,2479.02,3068.53,5.0543,10.59
2024-09-30,2367.84,2381.08,2364.01,2370.22,82108515,-2.581554686954146,2444.77,3038.04,5.05,7.74
2024-10-01,2292.79,2307.86,2277.71,2287.17,45018458,-3.5038941532853363,2426.08,2997.15,4.8406,3.96
2024-10-02,2209.72,2228.49,2213.7,2217.83,92989739,-3.0316941897629013,2384.48,2957.34,4.8422,0.81
2024-10-03,2143.08,2153.48,2122.21,2147.08,46412487,-3.1900551439920988,2333.59,2917.33,4.8533,-2.41
2024-10-04,2176.64,2200.82,2180.1,2184.97,56389818,1.764722320546963,2303.88,2864.83,4.1607,-0.68
2024-10-07,2340.26,2354.9,2339.85,2341.31,109694230,7.155246982796104,2283.09,2821.75,4.4496,6.42
2024-10-08,2205.69,2228.26,2197.02,2204.54,50598845,-5.841601496598059,2250.45,2765.26,4.2071,0.21
2024-10-09,2172.1,2189.08,2166.1,2178.39,62643478,-1.1861885019097018,2223.04,2707.67,4.1924,-0.98
2024-10-10,2159.28,2186.12,2166.85,2169.55,57144249,-0.40580428665205615,2206.24,2655.56,4.171,-1.38
2024-10-11,2225.75,2243.18,2203.05,2220.88,67900064,2.3659284183356055,2206.67,2612.61,4.1541,0.95
2024-10-14,2313.56,2338.36,2306.7,2324.72,55353150,4.675624076942464,2232.05,2572.21,4.2844,5.67
2024-10-15,2326.73,2332.25,2278.74,2315.76,60997691,-0.3854227605905036,2250.74,2536.97,4.2403,5.26
2024-10-16,2251.77,2263.05,2243.04,2258.06,103652066,-2.4916226206515457,2238.84,2500.92,4.2471,2.64
2024-10-17,2326.59,2343.01,2308.03,2322.79,81783887,2.8666200189543245,2255.74,2476.03,4.1041,5.58
2024-10-18,2160.76,2164.27,2139.27,2162.17,46018251,-6.914960026519823,2253.42,2443.85,4.2155,-1.72
2024-10-21,1955.97,1967.85,1953.85,1964.62,59127228,-9.136654379627885,2224.14,2411.85,4.357,-10.7
2024-10-22,2194.66,2201.6,2185.53,2195.27,58162782,11.740183852348052,2220.48,2387.49,4.9564,-0.21
2024-10-23,2124.39,2147.77,2121.88,2124.03,22949700,-3.245158909837964,2191.81,2366.39,4.8902,-3.45
2024-10-24,2099.44,2105.71,2079.06,2092.02,20135787,-1.5070408610047936,2159.85,2338.97,4.7359,-4.91
2024-10-25,2153.83,2157.24,2143.91,2148.83,20681467,2.715557212646158,2144.25,2322.17,4.5322,-2.33
2024-10-28,2179.33,2222.96,2156.94,2188.53,46961240,1.8475170208904546,2125.07,2307.52,4.5536,-0.52
2024-10-29,2274.28,2289.0,2279.12,2280.91,48277780,4.221098180056915,2142.03,2293.51,4.5968,3.68
2024-10-30,2377.98,2415.29,2356.86,2382.46,24237698,4.4521704056714295,2201.72,2281.18,4.6651,8.29
2024-10-31,2229.9,2292.39,2222.83,2238.48,72259759,-6.043333361315617,2207.89,2268.79,4.6982,1.75
2024-11-01,2369.85,2383.95,2356.93,2370.88,32883721,5.91472785104179,2243.16,2267.22,4.6457,7.77
2024-11-04,2443.57,2434.9,2392.66,2431.8,72881890,2.569510055338098,2291.7,2264.65,4.6177,10.54
2024-11-05,2480.41,2496.91,2461.62,2480.05,103272152,1.984126984126977,2339.02,2263.87,4.6316,12.73
2024-11-06,2540.26,2550.37,2531.55,2534.13,107769946,2.1806011975564976,2388.39,2268.58,4.5676,15.19
2024-11-07,2296.92,2324.09,2284.59,2292.73,114284717,-9.525951707292057,2390.08,2262.11,4.8502,4.21
2024-11-08,2286.76,2292.92,2251.75,2278.78,76045178,-0.6084449542684833,2375.26,2256.97,4.8363,3.58
2024-11-11,2182.67,2195.39,2188.8,2188.89,42775472,-3.9446545958802703,2368.18,2250.92,4.8666,-0.51
2024-11-12,2093.95,2104.41,2088.08,2088.64,76082947,-4.5799469137325355,2327.86,2244.3,4.8961,-5.06
2024-11-13,2058.16,2052.71,2028.97,2050.34,97044923,-1.8337291251723453,2273.37,2238.72,4.8769,-6.8
2024-11-14,2124.48,2146.37,2106.36,2131.48,22992473,3.9573924324746157,2223.57,2238.2,4.8976,-3.11
2024-11-15,2161.92,2171.94,2156.81,2165.24,36991583,1.58387599226828,2170.87,2237.54,4.8956,-1.58
2024-11-18,2224.29,2219.03,2198.44,2213.88,87459612,2.246402246402268,2159.61,2233.3,4.7304,0.63
2024-11-19,2183.45,2226.49,2174.02,2177.34,102917422,-1.6504959618407478,2145.12,2232.39,4.6148,-1.03
2024-11-20,2215.55,2239.54,2199.94,2220.38,35613004,1.9767238924559338,2149.61,2233.79,4.6214,0.93
2024-11-21,2209.35,2228.26,2206.41,2207.94,35419734,-0.5602644592367145,2166.66,2235.07,4.6222,0.36
2024-11-22,2305.15,2334.31,2306.35,2307.36,98286014,4.50283975108019,2203.37,2237.95,4.6735,4.88
2024-11-25,2385.22,2398.96,2367.96,2385.46,34879538,3.384820747520978,2239.66,2239.98,4.637,8.43
2024-11-26,2406.36,2411.29,2379.77,2409.85,45175075,1.0224443084352552,2274.6,2243.11,4.6381,9.54
2024-11-27,2327.2,2351.03,2297.74,2332.35,74840743,-3.2159677988256585,2291.53,2245.59,4.6546,6.02
2024-11-28,2371.97,2398.14,2346.4,2367.83,69742011,1.5212125109867802,2318.74,2247.09,4.6346,7.63
2024-11-29,2407.35,2427.74,2373.92,2400.66,69774094,1.3865015647238188,2344.49,2255.04,4.4409,9.12
2024-12-02,2429.97,2431.25,2417.9,2420.91,63231565,0.8435180325410574,2374.92,2270.25,4.0554,10.04
2024-12-03,2369.6,2411.73,2375.9,2377.8,118792663,-1.7807353433213047,2384.98,2276.33,3.5097,8.08
2024-12-04,2324.2,2316.8,2311.64,2316.72,101523869,-2.568761039616463,2375.16,2282.76,3.4881,5.31
2024-12-05,2351.23,2405.83,2349.29,2357.01,36048029,1.7390966538900043,2367.61,2291.59,3.4789,7.14
2024-12-06,2273.69,2277.98,2268.4,2275.34,73889690,-3.46498317783972,2359.47,2295.81,3.5233,3.42
2024-12-09,2266.37,2267.71,2242.53,2257.31,91703792,-0.792409046560083,2343.68,2298.1,3.515,2.6
2024-12-10,2321.83,2348.9,2315.41,2322.89,51788493,2.905227904009644,2332.57,2299.5,3.4706,5.59
2024-12-11,2368.29,2399.76,2373.19,2375.48,31079724,2.263990115760972,2326.08,2299.26,3.3986,7.98
2024-12-12,2254.11,2271.04,2258.96,2261.8,26093294,-4.785559129102324,2309.51,2300.04,3.3279,2.81
2024-12-13,2298.14,2301.35,2281.53,2298.76,33995978,1.634096737112034,2306.94,2297.64,3.1569,4.49
2024-12-16,2518.62,2522.35,2502.7,2512.02,41325818,9.277175520715497,2329.09,2300.31,3.5608,14.18
2024-12-17,2607.73,2611.77,2593.32,2594.83,89564471,3.2965501867023406,2374.73,2304.14,3.5918,17.95
2024-12-18,2579.04,2574.78,2570.91,2571.65,45009717,-0.8933147836274413,2419.63,2305.39,3.5776,16.89
2024-12-19,2738.36,2752.29,2720.54,2728.08,39478868,6.082865086617528,2477.52,2319.9,3.2475,24.0
2024-12-20,3008.73,3044.05,2990.05,3001.29,108336136,10.014735638251082,2566.92,2343.98,3.6605,36.42
2024-12-23,3137.44,3126.34,3104.54,3125.08,23938165,4.124559772631109,2690.24,2375.19,3.5813,42.05
2024-12-24,2884.12,2925.64,2871.46,2896.39,77874158,-7.317892661947855,2775.62,2402.12,3.7653,31.65
2024-12-25,2997.19,3006.47,2974.54,2984.36,94387264,3.0372291024344245,2843.1,2433.25,3.7365,35.65
2024-12-26,3168.05,3173.41,3155.83,3171.34,114551147,6.265329919982854,2925.46,2467.91,3.8155,44.15
2024-12-27,2904.97,2933.21,2866.56,2892.78,56484992,-8.783668733090744,2971.33,2492.16,4.244,31.49
2024-12-30,3008.68,3035.25,2983.48,3021.5,44097525,4.449698905551047,3013.25,2519.08,4.2841,37.34
2024-12-31,3010.49,3050.12,3002.51,3004.03,80835212,-0.5781896409068232,3013.64,2546.64,4.2646,36.55
2025-01-01,3195.33,3243.46,3144.55,3187.81,114460453,6.117781779809106,3022.6,2578.89,4.3577,44.9
2025-01-02,3203.77,3218.06,3154.81,3187.93,110108400,0.0037643397818420965,3064.25,2611.55,4.3506,44.91
2025-01-03,3255.03,3267.51,3226.65,3246.3,111535532,1.8309686850087825,3101.67,2642.85,4.3104,47.56
2025-01-06,3304.25,3324.94,3302.72,3308.14,109153640,1.9049379293349267,3121.21,2673.61,4.2934,50.37
2025-01-07,3424.77,3435.43,3387.61,3422.81,104209191,3.466298282418512,3196.93,2707.37,4.3133,55.58
2025-01-08,3496.49,3547.27,3467.41,3501.16,85028574,2.289054899337084,3265.45,2746.33,4.2324,59.14
2025-01-09,3363.21,3403.15,3370.93,3373.47,107267761,-3.647076968776064,3318.23,2779.86,4.3334,53.34
2025-01-10,3336.62,3357.84,3334.34,3345.03,36655028,-0.8430488488114452,3340.69,2811.33,4.3505,52.05
2025-01-13,3345.36,3369.15,3323.27,3354.68,68434142,0.2884876966723571,3364.51,2842.46,4.3533,52.49
2025-01-14,3549.07,3571.76,3518.06,3547.34,35788953,5.7430216891029895,3407.52,2881.44,4.3931,61.24
2025-01-15,3649.12,3673.73,3619.51,3634.36,71378976,2.453105707375114,3454.12,2925.37,4.3305,65.2
2025-01-16,3555.12,3548.66,3494.93,3540.51,45847249,-2.582297846113202,3470.94,2964.82,4.3972,60.93
2025-01-17,3392.99,3418.63,3407.14,3408.16,97233492,-3.738162016206714,3457.65,3002.58,4.408,54.92
2025-01-20,3502.61,3576.8,3506.52,3517.38,40299834,3.204661752969362,3478.21,3044.58,4.3983,59.88
2025-01-21,3446.1,3469.35,3438.59,3454.9,77984862,-1.776322148872167,3493.9,3082.31,4.4327,57.04
2025-01-22,3571.85,3607.12,3538.23,3580.62,36667101,3.638889692899938,3526.18,3122.48,4.4487,62.76
2025-01-23,3568.66,3622.02,3575.2,3583.18,67436902,0.07149599789979533,3531.3,3166.53,4.299,62.87
2025-01-24,3820.99,3845.16,3757.59,3825.25,42612500,6.755730942905469,3558.57,3217.41,4.3995,73.88
2025-01-27,3716.34,3750.2,3701.58,3713.08,81958064,-2.9323573622639043,3583.22,3257.45,4.2465,68.78
2025-01-28,3963.53,3976.34,3910.72,3960.44,68738895,6.6618548482661355,3662.12,3302.97,4.3418,80.02
2025-01-29,4146.56,4162.82,4119.82,4144.76,20586566,4.654028340285432,3751.75,3355.41,4.354,88.4
2025-01-30,4070.85,4086.3,4070.4,4077.43,86695125,-1.6244607649176346,3840.68,3400.38,4.3133,85.34
2025-01-31,3940.57,3952.02,3908.18,3932.45,54504390,-3.5556710967447613,3890.94,3431.42,4.0886,78.75
2025-02-03,4293.18,4307.35,4278.92,4279.21,77783617,8.817912497298131,3990.37,3469.89,4.2973,94.51
2025-02-04,4116.13,4131.28,4112.65,4122.47,78338317,-3.6628256150083693,4032.83,3510.76,4.0963,87.38
2025-02-05,4173.88,4207.72,4166.91,4191.25,66374343,1.6684172352982474,4101.14,3550.99,4.0835,90.51
2025-02-06,4259.69,4291.42,4203.8,4268.39,74362332,1.8405010438413472,4145.14,3587.56,3.9734,94.02
2025-02-07,4268.29,4293.25,4273.52,4283.82,34222187,0.3614946150656273,4165.0,3633.93,3.5157,94.72
2025-02-10,4443.56,4456.68,4426.66,4445.01,42228358,3.7627631413084783,4217.51,3681.38,3.4971,102.05
2025-02-11,4262.01,4278.39,4270.24,4276.73,24385445,-3.7858182546271157,4266.7,3723.8,3.6056,94.4
2025-02-12,4653.12,4672.11,4561.02,4654.85,79311276,8.841334383980293,4320.36,3772.7,3.7633,111.58
2025-02-13,4487.83,4514.43,4495.53,4500.39,59307947,-3.3182594498211593,4374.35,3816.45,3.8517,104.56
2025-02-14,4496.82,4499.15,4464.78,4486.11,91040080,-0.3173058334944412,4416.47,3857.78,3.8601,103.91
2025-02-17,4195.94,4244.43,4177.24,4215.86,68677199,-6.024150098860703,4408.97,3888.04,4.0725,91.63
2025-02-18,4426.14,4431.59,4359.1,4423.71,42454496,4.930192179057191,4428.95,3921.4,4.113,101.08
2025-02-19,4790.18,4831.25,4792.09,4806.07,76384358,8.643423732568367,4480.53,3964.9,4.3422,118.46
2025-02-20,5220.72,5308.53,5219.43,5246.91,38429986,9.172567191072956,4619.13,4027.34,4.4822,138.5
2025-02-21,5546.5,5569.56,5508.56,5526.1,52534373,5.321036572001425,4743.59,4100.05,4.5086,151.19
2025-02-24,5462.56,5453.74,5452.55,5453.2,53910971,-1.3191943685420204,4879.71,4170.0,4.5365,147.87
2025-02-25,5448.99,5480.16,5419.7,5470.93,118763999,0.32513019878237515,5020.4,4234.12,4.4787,148.68
2025-02-26,5419.27,5455.66,5404.64,5410.4,42831092,-1.1063932457552994,5191.05,4293.32,4.501,145.93
2025-02-27,5143.88,5157.77,5118.35,5138.14,56563586,-5.032160283897669,5293.11,4346.57,4.5975,133.55
2025-02-28,5086.15,5143.45,5065.73,5087.51,59571317,-0.9853760310151172,5333.31,4402.55,4.5193,131.25
2025-03-03,5303.24,5310.49,5235.75,5307.53,21946562,4.324708944061029,5341.97,4462.22,4.539,141.25
2025-03-04,5141.29,5134.09,5087.17,5121.47,110708935,-3.505585460656835,5284.17,4517.78,4.5924,132.79
2025-03-05,4610.82,4632.32,4612.12,4622.6,34569965,-9.740758024551543,5165.51,4552.51,5.001,110.12
2025-03-06,4377.41,4433.53,4352.13,4381.87,30061662,-5.207675334227502,5009.93,4579.13,5.1253,99.18
2025-03-07,4546.09,4644.45,4551.06,4553.87,62936840,3.925264784213134,4887.57,4603.42,5.0371,106.99
2025-03-10,4234.76,4261.15,4216.94,4223.3,53179204,-7.259100501331828,4756.88,4620.43,5.204,91.97
2025-03-11,4166.09,4175.07,4101.39,4148.81,25395995,-1.7637866123647372,4622.78,4626.7,5.0895,88.58
2025-03-12,4106.11,4106.75,4047.37,4091.8,20970638,-1.3741289671014179,4449.1,4624.94,5.0294,85.99
2025-03-13,4163.7,4262.13,4145.7,4151.34,66489968,1.4551053326164576,4310.51,4627.4,5.0249,88.7
2025-03-14,4227.95,4250.68,4189.38,4207.47,26393306,1.3520935408807722,4251.21,4636.57,4.9787,91.25
2025-03-17,4303.55,4330.35,4271.96,4295.08,50397161,2.0822489524583654,4238.81,4637.1,4.729,95.23
2025-03-18,4291.3,4297.94,4259.04,4280.55,118490398,-0.3382940480736063,4199.76,4642.37,4.676,94.57
2025-03-19,4135.73,4121.48,4109.35,4115.86,47655994,-3.847402787025045,4184.42,4639.86,4.7257,87.08
2025-03-20,4271.36,4306.51,4246.7,4292.52,112947429,4.292177090571614,4204.95,4640.66,4.7787,95.11
2025-03-21,3977.63,3992.63,3936.8,3972.31,50179824,-7.459720630305755,4187.88,4630.28,4.9749,80.56
2025-03-24,4131.61,4151.21,4051.6,4121.76,56329013,3.762294483562467,4183.65,4619.5,4.9749,87.35
2025-03-25,4360.94,4371.14,4316.91,4342.79,28897475,5.362515042117932,4202.98,4621.7,5.0233,97.4
2025-03-26,4822.5,4813.78,4758.73,4804.06,112448724,10.621512898390218,4275.69,4626.68,5.1384,118.37
2025-03-27,4675.48,4675.05,4654.61,4659.55,90976686,-3.008080665104107,4329.84,4631.98,5.1314,111.8
2025-03-28,4579.56,4599.02,4478.69,4559.24,23778857,-2.1527829940659604,4393.18,4634.42,5.1492,107.24
2025-03-31,4586.15,4611.98,4514.35,4584.43,86131308,0.5525043647625516,4434.88,4646.71,5.0141,108.38
2025-04-01,4572.03,4627.6,4589.5,4594.69,35925824,0.22380099597985037,4523.79,4652.41,4.9406,108.85
2025-04-02,4755.01,4810.38,4760.17,4778.37,102037848,3.9976581662745536,4617.59,4651.48,4.7368,117.2
2025-04-03,4905.82,4932.02,4902.31,4903.63,20961896,2.621395999054066,4697.71,4640.04,4.4457,122.89
2025-04-04,4839.98,4863.04,4828.31,4843.11,109570779,-1.2341877343926888,4703.29,4617.27,4.3281,120.14
2025-04-07,4835.18,4872.77,4809.75,4837.54,74132729,-0.11500874438118425,4728.72,4596.75,4.3244,119.89
2025-04-08,5046.96,5098.92,5027.75,5051.99,117500990,4.433038279786827,4799.11,4582.79,4.4093,129.64
2025-04-09,4805.94,4827.2,4780.27,4785.95,107651861,-5.266043677837839,4827.9,4561.97,4.5041,117.54
2025-04-10,4745.13,4761.74,4708.87,4751.83,21310645,-0.7129201099050353,4850.35,4549.09,4.4161,115.99
2025-04-11,4900.54,4948.94,4881.4,4883.15,59005942,2.763566878444723,4865.31,4542.28,4.4451,121.96
2025-04-14,4687.78,4725.79,4654.45,4668.97,102510808,-4.386103232544558,4831.79,4521.0,4.4346,112.23
2025-04-15,3954.75,4010.56,3939.9,3954.77,43540084,-15.29673568260238,4704.89,4482.11,5.1847,79.76
2025-04-16,4217.35,4231.79,4208.77,4219.59,46763732,6.696217479145439,4616.61,4468.67,5.0662,91.8
2025-04-17,4240.21,4242.01,4167.58,4229.18,33060515,0.22727326588602992,4499.06,4463.58,4.9764,92.24
2025-04-18,4016.41,4014.33,4000.73,4008.08,62772281,-5.227963813316061,4387.94,4445.39,5.0083,82.19
2025-04-21,4176.3,4206.81,4105.92,4183.48,89894675,4.376160156483899,4306.75,4444.06,4.9001,90.16
2025-04-22,4141.8,4160.74,4122.2,4158.33,103703183,-0.6011741421017791,4203.2,4444.38,4.8895,89.02
2025-04-23,3972.42,4005.28,3940.83,3981.78,64248027,-4.245694786128073,4105.03,4440.71,4.9477,80.99
2025-04-24,4044.36,4082.11,4057.57,4059.34,109473585,1.9478725595085677,4119.97,4437.65,4.9534,84.52
2025-04-25,4073.08,4097.35,4061.77,4081.46,115715417,0.5449161686382542,4100.24,4433.45,4.9483,85.52
