date,open,high,low,close,volume,daily_return_pct,7d_ma,30d_ma,volatility_30d,cumulative_return_pct
2024-10-16,560.3,563.39,553.79,561.36,23099815,-0.5562444641275421,552.3,523.61,2.2098,22.03
2024-10-17,566.19,568.86,562.93,567.6,27899405,1.1115861479264577,558.44,525.97,2.2093,23.39
2024-10-18,565.36,567.11,559.65,566.25,76033243,-0.23784355179704564,560.92,527.48,2.0488,23.1
2024-10-21,563.71,566.95,555.14,563.94,70089930,-0.40794701986753834,563.27,529.32,1.9931,22.6
2024-10-22,573.41,576.39,572.49,575.18,67103045,1.9931198354434576,566.29,531.64,2.0062,25.04
2024-10-23,574.1,577.9,574.29,575.68,118835773,0.08692930908584806,567.79,534.61,1.8417,25.15
2024-10-24,588.79,591.62,588.95,590.14,54914679,2.5118121178432595,571.45,538.1,1.8681,28.29
2024-10-25,590.1,595.22,589.9,590.4,26224984,0.04405734232555414,575.6,540.96,1.7659,28.35
2024-10-28,577.88,582.28,575.31,576.99,38736828,-2.2713414634146334,576.94,543.19,1.8349,25.43
2024-10-29,542.82,542.18,540.11,540.9,86289920,-6.254874434565593,573.32,544.37,2.1931,17.59
2024-10-30,522.17,528.12,519.27,523.29,83695064,-3.255684969495287,567.51,544.24,2.1424,13.76
2024-10-31,506.35,512.16,505.14,507.96,105705153,-2.9295419365934716,557.91,544.14,2.1354,10.43
2024-11-01,511.0,515.05,510.44,511.62,66087711,0.7205291755256304,548.76,543.97,2.1302,11.22
2024-11-04,505.33,506.57,499.96,503.35,24131980,-1.6164340721629311,536.36,543.48,2.149,9.42
2024-11-05,483.29,492.61,477.63,485.67,114954656,-3.5124664746200462,521.4,542.43,2.2388,5.58
2024-11-06,486.39,487.65,482.91,485.53,54576415,-0.02882615767909602,508.33,541.08,2.2094,5.55
2024-11-07,476.55,482.87,470.27,476.66,105579575,-1.8268696064094758,499.15,539.79,2.2045,3.62
2024-11-08,480.24,485.17,479.62,481.87,42310039,1.0930222800318745,493.24,538.53,2.2097,4.75
2024-11-11,486.04,493.03,481.42,486.91,55381082,1.0459252495486293,490.23,537.34,2.2173,5.85
2024-11-12,491.63,494.78,490.83,492.98,100655619,1.2466369554948509,487.57,536.6,2.2205,7.17
2024-11-13,472.0,473.7,467.35,470.23,38759383,-4.614791675118668,482.84,534.44,2.2327,2.22
2024-11-14,471.57,473.68,470.98,471.66,109529622,0.304106501073953,480.83,532.34,2.2359,2.53
2024-11-15,471.9,475.95,464.87,471.6,53735964,-0.012721027859052825,478.84,530.25,2.2361,2.52
2024-11-18,462.18,462.97,454.67,461.74,36085601,-2.0907548770144224,476.71,528.14,2.2446,0.38
2024-11-19,444.72,446.98,440.92,444.1,80089236,-3.820331788452369,471.32,525.46,2.3284,-3.46
2024-11-20,444.14,447.06,439.65,444.16,40068893,0.01351047061473043,465.21,521.97,2.1188,-3.44
2024-11-21,451.87,457.65,451.74,454.06,98012563,2.228926512968288,459.65,518.85,2.1836,-1.29
2024-11-22,432.18,433.05,424.13,432.9,92626831,-4.6601770691098165,454.32,514.81,2.2774,-5.89
2024-11-25,425.68,429.69,422.75,427.03,118969666,-1.3559713559713527,447.94,510.21,2.2163,-7.17
2024-11-26,429.8,429.59,428.41,429.02,43236528,0.4660094138585036,441.86,505.69,2.2261,-6.73
2024-11-27,437.13,440.45,435.14,439.08,103349348,2.3448790266187958,438.62,501.62,2.3026,-4.55
2024-11-28,437.73,448.13,434.12,437.45,28609707,-0.3712307552154459,437.67,497.28,2.2762,-4.9
2024-11-29,453.05,455.24,448.55,454.36,76301336,3.8655846382443793,439.13,493.55,2.4315,-1.23
2024-12-02,441.92,445.21,438.83,439.94,115843606,-3.1736948675059495,437.11,489.42,2.4721,-4.36
2024-12-03,423.43,424.8,423.58,424.13,113948800,-3.593671864345138,435.86,484.38,2.4653,-7.8
2024-12-04,432.46,434.29,429.29,433.21,69155936,2.140853040341395,436.74,479.63,2.5238,-5.82
2024-12-05,416.68,415.8,412.03,414.92,107720334,-4.22197086863183,434.73,473.79,2.5081,-9.8
2024-12-06,419.1,422.65,416.16,419.45,62581328,1.0917767280439472,431.92,468.09,2.5323,-8.82
2024-12-09,419.96,421.81,416.67,418.03,77735649,-0.3385385624031456,429.15,462.79,2.5261,-9.12
2024-12-10,409.86,412.17,407.97,411.82,73898960,-1.4855393153601404,423.07,458.49,2.3288,-10.47
2024-12-11,408.61,413.96,408.26,409.4,113886649,-0.5876353746782637,418.71,454.69,2.2854,-11.0
2024-12-12,400.99,400.64,399.29,400.32,73643432,-2.2178798241328734,415.31,451.11,2.2661,-12.97
2024-12-13,400.35,400.52,397.69,398.79,46127619,-0.38219424460430584,410.39,447.35,2.25,-13.31
2024-12-16,398.82,400.46,394.97,399.79,77867980,0.2507585445974181,408.23,443.89,2.2525,-13.09
2024-12-17,399.23,397.9,396.82,397.52,30971075,-0.567798093999361,405.1,440.96,2.1909,-13.58
2024-12-18,394.36,397.82,393.49,393.99,20677510,-0.888005634936595,401.66,437.9,2.1882,-14.35
2024-12-19,397.94,397.61,396.65,396.74,45397768,0.6979872585598512,399.51,435.24,2.1907,-13.75
2024-12-20,409.63,411.82,408.82,410.05,94505686,3.354841961990229,399.6,432.85,2.2873,-10.86
2024-12-23,407.71,413.42,404.27,408.88,109981088,-0.285331057188154,400.82,430.24,2.2689,-11.11
2024-12-24,417.82,416.27,415.43,416.11,111287891,1.7682449618469986,403.3,427.68,2.2851,-9.54
2024-12-25,411.2,409.57,406.29,409.42,91409539,-1.6077479512628834,404.67,425.66,2.1628,-11.0
2024-12-26,399.98,400.83,399.2,399.99,39173184,-2.303258267793462,405.03,423.27,2.1843,-13.05
2024-12-27,402.3,406.8,403.85,404.29,103815529,1.0750268756718917,406.5,421.02,2.202,-12.11
2024-12-30,401.82,407.85,400.22,403.39,118600737,-0.22261248113978338,407.45,419.08,2.1815,-12.31
2024-12-31,413.18,415.4,412.53,412.88,45572826,2.352562036738637,407.85,418.04,2.141,-10.24
2025-01-01,422.11,424.31,420.23,424.13,99130452,2.7247626428986704,410.03,417.37,2.2074,-7.8
2025-01-02,431.33,433.71,428.99,431.78,47010647,1.8036922641642805,412.27,416.63,2.1931,-6.13
2025-01-03,438.52,440.64,437.12,439.39,48194274,1.7624716290703724,416.55,416.84,2.0456,-4.48
2025-01-06,412.79,412.1,411.55,411.9,27832728,-6.256400919456517,418.25,416.34,2.3381,-10.46
2025-01-07,414.41,418.55,413.11,416.26,82058120,1.0585093469288598,419.96,415.91,2.3455,-9.51
2025-01-08,423.91,424.3,420.18,423.96,114719124,1.8498054100802408,422.9,415.41,2.3296,-7.83
2025-01-09,415.02,421.23,413.44,414.7,82549179,-2.184168317765822,423.16,414.65,2.3604,-9.85
2025-01-10,416.16,417.67,412.68,415.67,118901644,0.23390402700749213,421.95,413.36,2.2372,-9.64
2025-01-13,408.0,410.01,408.35,408.39,39447938,-1.7513893232612432,418.61,412.31,2.1882,-11.22
2025-01-14,416.39,419.75,415.42,417.21,70984387,2.159700286490862,415.44,412.08,2.1341,-9.3
2025-01-15,411.33,413.27,410.23,410.58,108988163,-1.5891277773782964,415.25,411.32,2.1117,-10.74
2025-01-16,406.73,408.9,402.12,405.32,38548187,-1.2811145209216224,413.69,411.0,1.9806,-11.89
2025-01-17,403.43,403.04,402.13,402.65,43092486,-0.6587387743017925,410.65,410.44,1.9713,-12.47
2025-01-20,422.47,421.54,413.81,420.65,38816458,4.470383707934933,411.5,410.53,2.1409,-8.55
2025-01-21,430.49,433.04,428.44,429.55,30934807,2.1157732081302782,413.48,411.12,2.1532,-6.62
2025-01-22,444.76,451.3,440.56,443.58,49261802,3.2662088231870445,418.51,412.26,2.2208,-3.57
2025-01-23,427.93,434.22,426.24,429.35,46296073,-3.207989539654621,420.24,413.23,2.2662,-6.66
2025-01-24,419.65,422.35,407.36,419.99,29473660,-2.180039594736227,421.58,413.94,2.3072,-8.7
2025-01-27,431.47,436.23,430.87,431.53,68129707,2.7476844686778135,425.33,415.0,2.3537,-6.19
2025-01-28,417.1,419.1,416.11,418.12,81121830,-3.1075475633212,427.54,415.68,2.4297,-9.1
2025-01-29,413.84,415.25,409.83,413.72,105112722,-1.0523294747919243,426.55,416.34,2.4325,-10.06
2025-01-30,429.8,433.93,429.42,430.7,47194802,4.10422507976409,426.71,417.47,2.5343,-6.37
2025-01-31,424.59,427.08,419.7,423.79,70457907,-1.604364987230078,423.89,417.93,2.4898,-7.87
2025-02-03,410.01,410.6,408.55,410.14,59201493,-3.220934897000882,421.14,417.97,2.5637,-10.84
2025-02-04,411.23,412.78,406.14,411.4,57645230,0.3072121714536413,419.91,417.81,2.5436,-10.57
2025-02-05,400.39,401.67,396.1,398.46,54963831,-3.145357316480313,415.19,417.45,2.592,-13.38
2025-02-06,408.21,411.02,404.04,408.65,67365277,2.557345781257836,413.84,417.74,2.5987,-11.16
2025-02-07,402.07,409.23,402.52,402.63,56568877,-1.4731432766425967,412.25,417.68,2.6075,-12.47
2025-02-10,394.46,397.54,392.4,395.17,107218379,-1.852817723468192,407.18,417.41,2.6296,-14.09
2025-02-11,397.82,400.7,391.77,396.25,75069660,0.2733000986917089,403.24,416.85,2.5917,-13.86
2025-02-12,394.08,394.93,390.29,394.09,61050772,-0.5451104100946402,400.95,415.85,2.5368,-14.33
2025-02-13,397.23,396.92,394.3,396.83,33375562,0.6952726534547926,398.87,414.69,2.5143,-13.73
2025-02-14,400.32,402.56,400.03,401.61,87233147,1.2045460272660957,399.32,413.43,2.501,-12.69
2025-02-17,401.0,403.46,400.58,400.83,58191844,-0.19421827145739146,398.2,413.06,2.2308,-12.86
2025-02-18,392.03,395.13,392.05,392.91,77352495,-1.9759000074844546,396.81,412.28,2.2468,-14.58
2025-02-19,400.11,400.21,398.02,399.19,114602301,1.5983304064544068,397.39,411.46,2.2394,-13.22
2025-02-20,396.15,404.03,391.04,394.83,57288505,-1.092211728750725,397.18,410.79,2.2144,-14.17
2025-02-21,390.05,392.43,387.18,389.21,42885137,-1.4233974115442138,396.49,409.91,2.2254,-15.39
2025-02-24,392.01,397.53,386.98,391.11,107764075,0.48816834099845163,395.67,409.34,2.2089,-14.98
2025-02-25,377.75,382.41,373.67,377.71,110391738,-3.4261460970059665,392.26,408.02,2.2452,-17.89
2025-02-26,382.13,381.85,376.3,381.32,91950564,0.9557597098303061,389.47,407.04,2.2432,-17.1
2025-02-27,383.27,384.3,382.6,383.56,39670846,0.5874331270324218,388.13,406.32,2.2387,-16.62
2025-02-28,393.13,393.64,390.66,392.53,87145981,2.3386171655021215,387.18,405.98,2.2821,-14.67
2025-03-03,388.74,393.12,383.44,389.68,65218748,-0.7260591547142758,386.45,404.95,2.1177,-15.29
2025-03-04,398.56,403.04,394.29,400.28,72357206,2.720180661055216,388.03,403.97,2.1435,-12.98
2025-03-05,404.81,405.86,404.01,405.17,44097972,1.221644848605985,390.04,402.69,2.06,-11.92
2025-03-06,405.69,411.42,404.3,405.84,40132888,0.1653626872670566,394.05,401.91,1.9854,-11.77
2025-03-07,419.64,421.29,420.27,420.66,108268733,3.6516853932584414,399.67,401.93,2.0655,-8.55
2025-03-10,423.3,427.27,416.53,422.34,65829507,0.3993724147767663,405.21,401.62,2.0023,-8.19
2025-03-11,417.34,419.46,417.32,419.12,57152989,-0.7624189042004015,409.01,401.66,1.9232,-8.89
2025-03-12,419.85,422.76,420.59,421.02,83456221,0.4533307883183735,413.49,401.9,1.9137,-8.47
2025-03-13,418.69,418.09,413.58,417.65,99737228,-0.8004370338701272,415.97,401.47,1.7611,-9.21
2025-03-14,421.24,422.9,421.0,421.51,75581182,0.9242188435292675,418.31,401.39,1.7465,-8.37
2025-03-17,433.84,439.06,427.41,432.95,37726000,2.7140518611658004,422.18,402.15,1.7051,-5.88
2025-03-18,434.12,437.95,431.5,433.83,67373133,0.2032567271047503,424.06,402.9,1.7049,-5.69
2025-03-19,437.48,445.14,431.52,435.52,110300855,0.3895535117442339,425.94,404.13,1.5843,-5.32
2025-03-20,443.47,448.77,435.94,443.03,75418030,1.7243754592211502,429.36,405.28,1.5504,-3.69
2025-03-21,451.74,458.39,453.56,453.94,105747671,2.4625871837121727,434.06,406.99,1.5633,-1.32
2025-03-24,450.38,452.08,446.59,451.05,97319441,-0.6366480151561826,438.83,408.85,1.5177,-1.95
2025-03-25,451.88,454.87,448.97,453.5,30055714,0.5431770313712336,443.4,410.76,1.5174,-1.41
2025-03-26,463.33,465.91,457.55,461.37,33161168,1.7353914002204984,447.46,413.0,1.5223,0.3
2025-03-27,463.41,470.59,458.84,465.25,33242015,0.8409736220386987,451.95,415.28,1.523,1.14
2025-03-28,449.39,454.54,449.52,449.89,84363511,-3.301450832885544,454.0,416.89,1.6706,-2.2
2025-03-31,457.97,464.22,458.92,459.23,47394566,2.076063037631437,456.32,418.84,1.6943,-0.17
2025-04-01,466.38,469.75,464.43,464.77,30764556,1.2063671798445252,457.87,421.24,1.6346,1.04
2025-04-02,470.1,471.07,465.79,471.0,76046205,1.3404479635088284,460.72,423.63,1.6297,2.39
2025-04-03,463.69,464.86,458.37,461.42,38463194,-2.03397027600849,461.85,425.85,1.6713,0.31
2025-04-04,461.61,467.59,458.62,463.75,113050180,0.5049629404880518,462.19,428.33,1.6299,0.82
2025-04-07,470.4,473.11,465.51,472.16,67125859,1.8134770889487895,463.17,431.04,1.6447,2.64
2025-04-08,464.05,465.92,462.91,465.33,96910681,-1.446543544561174,465.38,433.96,1.5101,1.16
2025-04-09,462.32,463.06,455.45,460.89,62177577,-0.9541615627619127,465.62,436.61,1.5393,0.19
2025-04-10,471.17,475.51,454.17,469.39,92525164,1.8442578489444417,466.28,439.47,1.5547,2.04
2025-04-11,462.51,465.81,464.37,464.5,86137289,-1.0417776262809153,465.35,441.87,1.5533,0.98
2025-04-14,461.51,468.13,463.25,463.68,86970989,-0.1765339074273342,465.67,444.33,1.5407,0.8
2025-04-15,456.74,460.82,455.36,455.63,61406233,-1.736111111111116,464.51,446.18,1.5433,-0.95
2025-04-16,470.56,473.67,465.82,472.29,36910623,3.656475649101254,464.53,448.42,1.6462,2.67
2025-04-17,476.21,479.03,475.05,477.97,21674842,1.202650913633585,466.34,450.82,1.6493,3.91
2025-04-18,474.43,477.54,472.19,476.71,109592288,-0.2636148712262365,468.6,452.69,1.548,3.63
2025-04-21,471.63,474.83,473.46,473.76,68478844,-0.6188248620754733,469.22,454.4,1.5598,2.99
2025-04-22,462.7,464.58,459.62,463.8,87764724,-2.102330293819654,469.12,455.89,1.6124,0.83
2025-04-23,461.83,466.56,461.77,463.84,25891709,0.008624407072010953,469.14,457.32,1.6134,0.83
2025-04-24,470.07,471.43,470.56,470.69,98866483,1.4768023456364299,471.29,459.09,1.6117,2.32
2025-04-25,466.06,465.27,463.66,464.51,79088998,-1.3129660710871294,470.18,460.52,1.6387,0.98
2025-04-28,465.64,468.03,458.96,466.45,93612648,0.41764439947471477,468.54,461.64,1.5763,1.4
2025-04-29,465.29,465.68,462.05,464.23,112673447,-0.47593525565440276,466.75,462.65,1.582,0.92
2025-04-30,475.41,479.06,474.66,477.35,39909306,2.8261852960816736,467.27,464.05,1.6511,3.77
2025-05-01,473.4,478.74,470.03,472.65,116406732,-0.9846024929297204,468.53,465.03,1.6457,2.75
2025-05-02,479.74,483.04,478.84,480.62,83622157,1.6862371733841197,470.93,465.92,1.6152,4.48
2025-05-05,495.57,499.67,490.19,494.33,96904363,2.8525654363114272,474.31,467.37,1.677,7.46
2025-05-06,490.1,494.06,488.47,491.89,67830631,-0.4935973944530936,478.22,468.65,1.6829,6.93
2025-05-07,489.43,490.18,486.06,487.49,33327988,-0.894508934924465,481.22,469.52,1.6732,5.98
2025-05-08,495.78,497.6,496.46,497.06,20530901,1.9631171921475232,485.91,470.58,1.7005,8.06
2025-05-09,480.7,484.22,478.99,481.41,48221020,-3.1485132579567865,486.49,471.63,1.6897,4.65
2025-05-12,488.57,494.92,485.1,486.38,104748714,1.0323840385534133,488.45,472.53,1.6611,5.73
2025-05-13,473.33,473.04,470.83,472.96,97489807,-2.759159504913855,487.36,472.8,1.7348,2.82
2025-05-14,484.27,490.48,484.24,484.92,49445794,2.5287550744249154,486.02,473.27,1.7778,5.42
2025-05-15,485.84,485.29,482.9,483.66,22643508,-0.2598366740905744,484.84,474.01,1.7328,5.14
2025-05-16,483.06,484.57,483.16,483.89,104721569,0.04755406690648556,484.33,474.68,1.7318,5.19
2025-05-19,476.39,480.63,476.59,478.32,24999682,-1.1510880572030868,481.65,474.89,1.7185,3.98
2025-05-20,467.37,471.85,463.19,465.06,31161667,-2.7722027094831847,479.31,474.88,1.7747,1.1
2025-05-21,476.09,481.93,472.53,477.2,91912693,2.610415860319093,478.0,475.42,1.8262,3.74
2025-05-22,478.37,479.08,474.42,476.7,115406468,-0.10477787091366375,478.54,475.66,1.7977,3.63
2025-05-23,504.95,511.19,505.82,506.65,90934835,6.2827774281518645,481.64,477.07,2.1118,10.14
2025-05-26,501.15,508.16,498.19,500.0,95034524,-1.3125431757623596,483.97,478.28,2.131,8.7
2025-05-27,495.1,500.33,488.65,494.98,67265119,-1.0039999999999938,485.56,479.59,2.1113,7.6
2025-05-28,490.01,493.21,484.49,487.66,90358814,-1.4788476302072806,486.89,480.1,2.0364,6.01
2025-05-29,487.36,490.32,483.68,487.1,52490561,-0.1148341057294,490.04,480.41,2.0266,5.89
